Log file open, 12/27/22 14:59:18
[2022.12.27-17.45.50:630][326]LogControlRig: Display: VM[0006] Translation(X=-109.338618,Y=237.564851,Z=809.088548)
[2022.12.27-17.45.50:630][326]LogControlRig: Display: VM[0006] Translation(X=-109.338618,Y=237.564851,Z=809.088548)
[2022.12.27-17.45.50:653][327]LogControlRig: Display: VM[0006] Translation(X=-109.338618,Y=237.564851,Z=809.088548)
[2022.12.27-17.45.50:659][327]LogControlRig: Display: VM[0006] Translation(X=-110.347942,Y=244.104026,Z=799.684399)
[2022.12.27-17.45.50:659][327]LogControlRig: Display: VM[0006] Translation(X=-110.347942,Y=244.104026,Z=799.684399)
[2022.12.27-17.45.50:687][328]LogControlRig: Display: VM[0006] Translation(X=-110.347942,Y=244.104026,Z=799.684399)
[2022.12.27-17.45.50:694][328]LogControlRig: Display: VM[0006] Translation(X=-112.129489,Y=253.792552,Z=787.145650)
[2022.12.27-17.45.50:694][328]LogControlRig: Display: VM[0006] Translation(X=-112.129489,Y=253.792552,Z=787.145650)
[2022.12.27-17.45.50:719][329]LogControlRig: Display: VM[0006] Translation(X=-112.129489,Y=253.792552,Z=787.145650)
[2022.12.27-17.45.50:725][329]LogControlRig: Display: VM[0006] Translation(X=-112.068625,Y=260.812652,Z=771.472151)
[2022.12.27-17.45.50:726][329]LogControlRig: Display: VM[0006] Translation(X=-112.068625,Y=260.812652,Z=771.472151)
[2022.12.27-17.45.50:749][330]LogControlRig: Display: VM[0006] Translation(X=-112.068625,Y=260.812652,Z=771.472151)
[2022.12.27-17.45.50:756][330]LogControlRig: Display: VM[0006] Translation(X=-109.393175,Y=262.015051,Z=755.798602)
[2022.12.27-17.45.50:756][330]LogControlRig: Display: VM[0006] Translation(X=-109.393175,Y=262.015051,Z=755.798602)
[2022.12.27-17.45.50:777][331]LogControlRig: Display: VM[0006] Translation(X=-109.393175,Y=262.015051,Z=755.798602)
[2022.12.27-17.45.50:783][331]LogControlRig: Display: VM[0006] Translation(X=-108.858087,Y=262.255526,Z=752.663902)
[2022.12.27-17.45.50:784][331]LogControlRig: Display: VM[0006] Translation(X=-108.858087,Y=262.255526,Z=752.663902)
[2022.12.27-17.45.50:806][332]LogControlRig: Display: VM[0006] Translation(X=-108.858087,Y=262.255526,Z=752.663902)
[2022.12.27-17.45.50:813][332]LogControlRig: Display: VM[0006] Translation(X=-107.787912,Y=262.736476,Z=746.394502)
[2022.12.27-17.45.50:813][332]LogControlRig: Display: VM[0006] Translation(X=-107.787912,Y=262.736476,Z=746.394502)
[2022.12.27-17.45.50:841][333]LogControlRig: Display: VM[0006] Translation(X=-107.787912,Y=262.736476,Z=746.394502)
[2022.12.27-17.45.50:848][333]LogControlRig: Display: VM[0006] Translation(X=-101.427713,Y=258.602124,Z=724.451603)
[2022.12.27-17.45.50:848][333]LogControlRig: Display: VM[0006] Translation(X=-101.427713,Y=258.602124,Z=724.451603)
[2022.12.27-17.45.50:879][334]LogControlRig: Display: VM[0006] Translation(X=-101.427713,Y=258.602124,Z=724.451603)
[2022.12.27-17.45.50:886][334]LogControlRig: Display: VM[0006] Translation(X=-83.836921,Y=228.047470,Z=705.643404)
[2022.12.27-17.45.50:886][334]LogControlRig: Display: VM[0006] Translation(X=-83.836921,Y=228.047470,Z=705.643404)
[2022.12.27-17.45.50:913][335]LogControlRig: Display: VM[0006] Translation(X=-83.836921,Y=228.047470,Z=705.643404)
[2022.12.27-17.45.50:919][335]LogControlRig: Display: VM[0006] Translation(X=-78.072661,Y=216.652519,Z=702.508705)
[2022.12.27-17.45.50:920][335]LogControlRig: Display: VM[0006] Translation(X=-78.072661,Y=216.652519,Z=702.508705)
[2022.12.27-17.45.50:948][336]LogControlRig: Display: VM[0006] Translation(X=-78.072661,Y=216.652519,Z=702.508705)
[2022.12.27-17.45.50:956][336]LogControlRig: Display: VM[0006] Translation(X=-68.386497,Y=196.530954,Z=699.373955)
[2022.12.27-17.45.50:956][336]LogControlRig: Display: VM[0006] Translation(X=-68.386497,Y=196.530954,Z=699.373955)
[2022.12.27-17.45.50:985][337]LogControlRig: Display: VM[0006] Translation(X=-68.386497,Y=196.530954,Z=699.373955)
[2022.12.27-17.45.50:993][337]LogControlRig: Display: VM[0006] Translation(X=-44.855175,Y=144.171386,Z=699.373955)
[2022.12.27-17.45.50:993][337]LogControlRig: Display: VM[0006] Translation(X=-44.855175,Y=144.171386,Z=699.373955)
[2022.12.27-17.45.51:021][338]LogControlRig: Display: VM[0006] Translation(X=-44.855175,Y=144.171386,Z=699.373955)
[2022.12.27-17.45.51:029][338]LogControlRig: Display: VM[0006] Translation(X=-27.860347,Y=106.356157,Z=699.373955)
[2022.12.27-17.45.51:029][338]LogControlRig: Display: VM[0006] Translation(X=-27.860347,Y=106.356157,Z=699.373955)
[2022.12.27-17.45.51:058][339]LogControlRig: Display: VM[0006] Translation(X=-27.860347,Y=106.356157,Z=699.373955)
[2022.12.27-17.45.51:066][339]LogControlRig: Display: VM[0006] Translation(X=-16.866893,Y=83.325717,Z=696.239255)
[2022.12.27-17.45.51:066][339]LogControlRig: Display: VM[0006] Translation(X=-16.866893,Y=83.325717,Z=696.239255)
[2022.12.27-17.45.51:091][340]LogControlRig: Display: VM[0006] Translation(X=-16.866893,Y=83.325717,Z=696.239255)
[2022.12.27-17.45.51:098][340]LogControlRig: Display: VM[0006] Translation(X=-6.408535,Y=60.054802,Z=696.239255)
[2022.12.27-17.45.51:099][340]LogControlRig: Display: VM[0006] Translation(X=-6.408535,Y=60.054802,Z=696.239255)
[2022.12.27-17.45.51:123][341]LogControlRig: Display: VM[0006] Translation(X=-6.408535,Y=60.054802,Z=696.239255)
[2022.12.27-17.45.51:130][341]LogControlRig: Display: VM[0006] Translation(X=-2.249545,Y=47.938407,Z=702.508655)
[2022.12.27-17.45.51:131][341]LogControlRig: Display: VM[0006] Translation(X=-2.249545,Y=47.938407,Z=702.508655)
[2022.12.27-17.45.51:154][342]LogControlRig: Display: VM[0006] Translation(X=-2.249545,Y=47.938407,Z=702.508655)
[2022.12.27-17.45.51:161][342]LogControlRig: Display: VM[0006] Translation(X=1.137257,Y=38.971315,Z=705.643354)
[2022.12.27-17.45.51:162][342]LogControlRig: Display: VM[0006] Translation(X=1.137257,Y=38.971315,Z=705.643354)
[2022.12.27-17.45.51:189][343]LogControlRig: Display: VM[0006] Translation(X=1.137257,Y=38.971315,Z=705.643354)
[2022.12.27-17.45.51:197][343]LogControlRig: Display: VM[0006] Translation(X=11.297647,Y=12.070094,Z=715.047454)
[2022.12.27-17.45.51:197][343]LogControlRig: Display: VM[0006] Translation(X=11.297647,Y=12.070094,Z=715.047454)
[2022.12.27-17.45.51:221][344]LogControlRig: Display: VM[0006] Translation(X=11.297647,Y=12.070094,Z=715.047454)
[2022.12.27-17.45.51:228][344]LogControlRig: Display: VM[0006] Translation(X=18.606321,Y=-5.623561,Z=718.182154)
[2022.12.27-17.45.51:229][344]LogControlRig: Display: VM[0006] Translation(X=18.606321,Y=-5.623561,Z=718.182154)
[2022.12.27-17.45.51:253][345]LogControlRig: Display: VM[0006] Translation(X=18.606321,Y=-5.623561,Z=718.182154)
[2022.12.27-17.45.51:259][345]LogControlRig: Display: VM[0006] Translation(X=22.765307,Y=-17.739957,Z=724.451603)
[2022.12.27-17.45.51:260][345]LogControlRig: Display: VM[0006] Translation(X=22.765307,Y=-17.739957,Z=724.451603)
[2022.12.27-17.45.51:282][346]LogControlRig: Display: VM[0006] Translation(X=22.765307,Y=-17.739957,Z=724.451603)
[2022.12.27-17.45.51:289][346]LogControlRig: Display: VM[0006] Translation(X=24.309722,Y=-24.038654,Z=730.721003)
[2022.12.27-17.45.51:289][346]LogControlRig: Display: VM[0006] Translation(X=24.309722,Y=-24.038654,Z=730.721003)
[2022.12.27-17.45.51:312][347]LogControlRig: Display: VM[0006] Translation(X=24.309722,Y=-24.038654,Z=730.721003)
[2022.12.27-17.45.51:320][347]LogControlRig: Display: VM[0006] Translation(X=26.626351,Y=-33.486700,Z=740.125102)
[2022.12.27-17.45.51:320][347]LogControlRig: Display: VM[0006] Translation(X=26.626351,Y=-33.486700,Z=740.125102)
[2022.12.27-17.45.51:344][348]LogControlRig: Display: VM[0006] Translation(X=26.626351,Y=-33.486700,Z=740.125102)
[2022.12.27-17.45.51:351][348]LogControlRig: Display: VM[0006] Translation(X=27.398535,Y=-36.636010,Z=743.259852)
[2022.12.27-17.45.51:352][348]LogControlRig: Display: VM[0006] Translation(X=27.398535,Y=-36.636010,Z=743.259852)
[2022.12.27-17.45.51:377][349]LogControlRig: Display: VM[0006] Translation(X=27.398535,Y=-36.636010,Z=743.259852)
[2022.12.27-17.45.51:384][349]LogControlRig: Display: VM[0006] Translation(X=27.100587,Y=-40.266356,Z=752.663952)
[2022.12.27-17.45.51:385][349]LogControlRig: Display: VM[0006] Translation(X=27.100587,Y=-40.266356,Z=752.663952)
[2022.12.27-17.45.51:409][350]LogControlRig: Display: VM[0006] Translation(X=27.100587,Y=-40.266356,Z=752.663952)
[2022.12.27-17.45.51:417][350]LogControlRig: Display: VM[0006] Translation(X=26.802599,Y=-43.896616,Z=762.068051)
[2022.12.27-17.45.51:417][350]LogControlRig: Display: VM[0006] Translation(X=26.802599,Y=-43.896616,Z=762.068051)
[2022.12.27-17.45.51:441][351]LogControlRig: Display: VM[0006] Translation(X=26.802599,Y=-43.896616,Z=762.068051)
[2022.12.27-17.45.51:449][351]LogControlRig: Display: VM[0006] Translation(X=25.197330,Y=-44.618050,Z=771.472151)
[2022.12.27-17.45.51:449][351]LogControlRig: Display: VM[0006] Translation(X=25.197330,Y=-44.618050,Z=771.472151)
[2022.12.27-17.45.51:473][352]LogControlRig: Display: VM[0006] Translation(X=25.197330,Y=-44.618050,Z=771.472151)
[2022.12.27-17.45.51:481][352]LogControlRig: Display: VM[0006] Translation(X=24.364295,Y=-48.488875,Z=784.010950)
[2022.12.27-17.45.51:482][352]LogControlRig: Display: VM[0006] Translation(X=24.364295,Y=-48.488875,Z=784.010950)
[2022.12.27-17.45.51:509][353]LogControlRig: Display: VM[0006] Translation(X=24.364295,Y=-48.488875,Z=784.010950)
[2022.12.27-17.45.51:516][353]LogControlRig: Display: VM[0006] Translation(X=21.153752,Y=-49.931749,Z=802.819199)
[2022.12.27-17.45.51:517][353]LogControlRig: Display: VM[0006] Translation(X=21.153752,Y=-49.931749,Z=802.819199)
[2022.12.27-17.45.51:542][354]LogControlRig: Display: VM[0006] Translation(X=21.153752,Y=-49.931749,Z=802.819199)
[2022.12.27-17.45.51:549][354]LogControlRig: Display: VM[0006] Translation(X=20.083579,Y=-50.412705,Z=809.088548)
[2022.12.27-17.45.51:550][354]LogControlRig: Display: VM[0006] Translation(X=20.083579,Y=-50.412705,Z=809.088548)
[2022.12.27-17.45.51:572][355]LogControlRig: Display: VM[0006] Translation(X=20.083579,Y=-50.412705,Z=809.088548)
[2022.12.27-17.45.51:579][355]LogControlRig: Display: VM[0006] Translation(X=18.776261,Y=-47.503792,Z=809.088548)
[2022.12.27-17.45.51:580][355]LogControlRig: Display: VM[0006] Translation(X=18.776261,Y=-47.503792,Z=809.088548)
[2022.12.27-17.45.51:606][356]LogControlRig: Display: VM[0006] Translation(X=18.776261,Y=-47.503792,Z=809.088548)
[2022.12.27-17.45.51:614][356]LogControlRig: Display: VM[0006] Translation(X=14.556390,Y=-42.407491,Z=818.492698)
[2022.12.27-17.45.51:614][356]LogControlRig: Display: VM[0006] Translation(X=14.556390,Y=-42.407491,Z=818.492698)
[2022.12.27-17.45.51:640][357]LogControlRig: Display: VM[0006] Translation(X=14.556390,Y=-42.407491,Z=818.492698)
[2022.12.27-17.45.51:648][357]LogControlRig: Display: VM[0006] Translation(X=10.099433,Y=-33.921399,Z=821.627348)
[2022.12.27-17.45.51:648][357]LogControlRig: Display: VM[0006] Translation(X=10.099433,Y=-33.921399,Z=821.627348)
[2022.12.27-17.45.51:675][358]LogControlRig: Display: VM[0006] Translation(X=10.099433,Y=-33.921399,Z=821.627348)
[2022.12.27-17.45.51:683][358]LogControlRig: Display: VM[0006] Translation(X=4.335167,Y=-22.526443,Z=824.762097)
[2022.12.27-17.45.51:683][358]LogControlRig: Display: VM[0006] Translation(X=4.335167,Y=-22.526443,Z=824.762097)
[2022.12.27-17.45.51:708][359]LogControlRig: Display: VM[0006] Translation(X=4.335167,Y=-22.526443,Z=824.762097)
[2022.12.27-17.45.51:716][359]LogControlRig: Display: VM[0006] Translation(X=-2.201324,Y=-7.982096,Z=824.762097)
[2022.12.27-17.45.51:717][359]LogControlRig: Display: VM[0006] Translation(X=-2.201324,Y=-7.982096,Z=824.762097)
[2022.12.27-17.45.51:742][360]LogControlRig: Display: VM[0006] Translation(X=-2.201324,Y=-7.982096,Z=824.762097)
[2022.12.27-17.45.51:750][360]LogControlRig: Display: VM[0006] Translation(X=-4.815916,Y=-2.164354,Z=824.762097)
[2022.12.27-17.45.51:750][360]LogControlRig: Display: VM[0006] Translation(X=-4.815916,Y=-2.164354,Z=824.762097)
[2022.12.27-17.45.51:782][361]LogControlRig: Display: VM[0006] Translation(X=-4.815916,Y=-2.164354,Z=824.762097)
[2022.12.27-17.45.51:789][361]LogControlRig: Display: VM[0006] Translation(X=-13.966983,Y=18.197691,Z=824.762097)
[2022.12.27-17.45.51:790][361]LogControlRig: Display: VM[0006] Translation(X=-13.966983,Y=18.197691,Z=824.762097)
[2022.12.27-17.45.51:820][362]LogControlRig: Display: VM[0006] Translation(X=-13.966983,Y=18.197691,Z=824.762097)
[2022.12.27-17.45.51:828][362]LogControlRig: Display: VM[0006] Translation(X=-21.512772,Y=39.281177,Z=815.357948)
[2022.12.27-17.45.51:829][362]LogControlRig: Display: VM[0006] Translation(X=-21.512772,Y=39.281177,Z=815.357948)
[2022.12.27-17.45.51:856][363]LogControlRig: Display: VM[0006] Translation(X=-21.512772,Y=39.281177,Z=815.357948)
[2022.12.27-17.45.51:864][363]LogControlRig: Display: VM[0006] Translation(X=-26.979065,Y=54.306438,Z=809.088548)
[2022.12.27-17.45.51:864][363]LogControlRig: Display: VM[0006] Translation(X=-26.979065,Y=54.306438,Z=809.088548)
[2022.12.27-17.45.51:888][364]LogControlRig: Display: VM[0006] Translation(X=-26.979065,Y=54.306438,Z=809.088548)
[2022.12.27-17.45.51:896][364]LogControlRig: Display: VM[0006] Translation(X=-27.216186,Y=57.696263,Z=802.819149)
[2022.12.27-17.45.51:896][364]LogControlRig: Display: VM[0006] Translation(X=-27.216186,Y=57.696263,Z=802.819149)
[2022.12.27-17.45.51:921][365]LogControlRig: Display: VM[0006] Translation(X=-27.216186,Y=57.696263,Z=802.819149)
[2022.12.27-17.45.51:929][365]LogControlRig: Display: VM[0006] Translation(X=-27.988395,Y=60.845613,Z=799.684449)
[2022.12.27-17.45.51:930][365]LogControlRig: Display: VM[0006] Translation(X=-27.988395,Y=60.845613,Z=799.684449)
[2022.12.27-17.45.51:961][366]LogControlRig: Display: VM[0006] Translation(X=-27.988395,Y=60.845613,Z=799.684449)
[2022.12.27-17.45.51:969][366]LogControlRig: Display: VM[0006] Translation(X=-29.234821,Y=70.774569,Z=784.010950)
[2022.12.27-17.45.51:969][366]LogControlRig: Display: VM[0006] Translation(X=-29.234821,Y=70.774569,Z=784.010950)
[2022.12.27-17.45.51:997][367]LogControlRig: Display: VM[0006] Translation(X=-29.234821,Y=70.774569,Z=784.010950)
[2022.12.27-17.45.52:005][367]LogControlRig: Display: VM[0006] Translation(X=-30.244147,Y=77.313745,Z=774.606850)
[2022.12.27-17.45.52:005][367]LogControlRig: Display: VM[0006] Translation(X=-30.244147,Y=77.313745,Z=774.606850)
[2022.12.27-17.45.52:033][368]LogControlRig: Display: VM[0006] Translation(X=-30.244147,Y=77.313745,Z=774.606850)
[2022.12.27-17.45.52:041][368]LogControlRig: Display: VM[0006] Translation(X=-28.340906,Y=81.665488,Z=755.798602)
[2022.12.27-17.45.52:041][368]LogControlRig: Display: VM[0006] Translation(X=-28.340906,Y=81.665488,Z=755.798602)
[2022.12.27-17.45.52:072][369]LogControlRig: Display: VM[0006] Translation(X=-28.340906,Y=81.665488,Z=755.798602)
[2022.12.27-17.45.52:080][369]LogControlRig: Display: VM[0006] Translation(X=-24.595279,Y=83.348837,Z=733.855703)
[2022.12.27-17.45.52:081][369]LogControlRig: Display: VM[0006] Translation(X=-24.595279,Y=83.348837,Z=733.855703)
[2022.12.27-17.45.52:111][370]LogControlRig: Display: VM[0006] Translation(X=-24.595279,Y=83.348837,Z=733.855703)
[2022.12.27-17.45.52:119][370]LogControlRig: Display: VM[0006] Translation(X=-19.305237,Y=78.733492,Z=718.182204)
[2022.12.27-17.45.52:119][370]LogControlRig: Display: VM[0006] Translation(X=-19.305237,Y=78.733492,Z=718.182204)
[2022.12.27-17.45.52:148][371]LogControlRig: Display: VM[0006] Translation(X=-19.305237,Y=78.733492,Z=718.182204)
[2022.12.27-17.45.52:156][371]LogControlRig: Display: VM[0006] Translation(X=-10.865526,Y=68.540928,Z=699.373955)
[2022.12.27-17.45.52:157][371]LogControlRig: Display: VM[0006] Translation(X=-10.865526,Y=68.540928,Z=699.373955)
[2022.12.27-17.45.52:189][372]LogControlRig: Display: VM[0006] Translation(X=-10.865526,Y=68.540928,Z=699.373955)
[2022.12.27-17.45.52:198][372]LogControlRig: Display: VM[0006] Translation(X=2.268281,Y=46.472403,Z=683.700456)
[2022.12.27-17.45.52:198][372]LogControlRig: Display: VM[0006] Translation(X=2.268281,Y=46.472403,Z=683.700456)
[2022.12.27-17.45.52:228][373]LogControlRig: Display: VM[0006] Translation(X=2.268281,Y=46.472403,Z=683.700456)
[2022.12.27-17.45.52:236][373]LogControlRig: Display: VM[0006] Translation(X=9.102741,Y=35.558360,Z=674.296356)
[2022.12.27-17.45.52:236][373]LogControlRig: Display: VM[0006] Translation(X=9.102741,Y=35.558360,Z=674.296356)
[2022.12.27-17.45.52:270][374]LogControlRig: Display: VM[0006] Translation(X=9.102741,Y=35.558360,Z=674.296356)
[2022.12.27-17.45.52:278][374]LogControlRig: Display: VM[0006] Translation(X=29.308109,Y=-0.813992,Z=655.488157)
[2022.12.27-17.45.52:278][374]LogControlRig: Display: VM[0006] Translation(X=29.308109,Y=-0.813992,Z=655.488157)
[2022.12.27-17.45.52:308][375]LogControlRig: Display: VM[0006] Translation(X=29.308109,Y=-0.813992,Z=655.488157)
[2022.12.27-17.45.52:316][375]LogControlRig: Display: VM[0006] Translation(X=42.916137,Y=-29.662126,Z=652.353458)
[2022.12.27-17.45.52:316][375]LogControlRig: Display: VM[0006] Translation(X=42.916137,Y=-29.662126,Z=652.353458)
[2022.12.27-17.45.52:347][376]LogControlRig: Display: VM[0006] Translation(X=42.916137,Y=-29.662126,Z=652.353458)
[2022.12.27-17.45.52:355][376]LogControlRig: Display: VM[0006] Translation(X=61.218264,Y=-70.386215,Z=652.353458)
[2022.12.27-17.45.52:355][376]LogControlRig: Display: VM[0006] Translation(X=61.218264,Y=-70.386215,Z=652.353458)
[2022.12.27-17.45.52:387][377]LogControlRig: Display: VM[0006] Translation(X=61.218264,Y=-70.386215,Z=652.353458)
[2022.12.27-17.45.52:395][377]LogControlRig: Display: VM[0006] Translation(X=78.213118,Y=-108.201481,Z=652.353458)
[2022.12.27-17.45.52:395][377]LogControlRig: Display: VM[0006] Translation(X=78.213118,Y=-108.201481,Z=652.353458)
[2022.12.27-17.45.52:425][378]LogControlRig: Display: VM[0006] Translation(X=78.213118,Y=-108.201481,Z=652.353458)
[2022.12.27-17.45.52:434][378]LogControlRig: Display: VM[0006] Translation(X=81.064816,Y=-117.409007,Z=658.622857)
[2022.12.27-17.45.52:434][378]LogControlRig: Display: VM[0006] Translation(X=81.064816,Y=-117.409007,Z=658.622857)
[2022.12.27-17.45.52:461][379]LogControlRig: Display: VM[0006] Translation(X=81.064816,Y=-117.409007,Z=658.622857)
[2022.12.27-17.45.52:470][379]LogControlRig: Display: VM[0006] Translation(X=82.609227,Y=-123.707707,Z=664.892257)
[2022.12.27-17.45.52:471][379]LogControlRig: Display: VM[0006] Translation(X=82.609227,Y=-123.707707,Z=664.892257)
[2022.12.27-17.45.52:497][380]LogControlRig: Display: VM[0006] Translation(X=82.609227,Y=-123.707707,Z=664.892257)
[2022.12.27-17.45.52:506][380]LogControlRig: Display: VM[0006] Translation(X=83.618556,Y=-130.246882,Z=674.296356)
[2022.12.27-17.45.52:506][380]LogControlRig: Display: VM[0006] Translation(X=83.618556,Y=-130.246882,Z=674.296356)
[2022.12.27-17.45.52:538][381]LogControlRig: Display: VM[0006] Translation(X=83.618556,Y=-130.246882,Z=674.296356)
[2022.12.27-17.45.52:547][381]LogControlRig: Display: VM[0006] Translation(X=85.400067,Y=-139.935358,Z=686.835206)
[2022.12.27-17.45.52:547][381]LogControlRig: Display: VM[0006] Translation(X=85.400067,Y=-139.935358,Z=686.835206)
[2022.12.27-17.45.52:576][382]LogControlRig: Display: VM[0006] Translation(X=85.400067,Y=-139.935358,Z=686.835206)
[2022.12.27-17.45.52:584][382]LogControlRig: Display: VM[0006] Translation(X=84.031941,Y=-144.046658,Z=702.508705)
[2022.12.27-17.45.52:585][382]LogControlRig: Display: VM[0006] Translation(X=84.031941,Y=-144.046658,Z=702.508705)
[2022.12.27-17.45.52:611][383]LogControlRig: Display: VM[0006] Translation(X=84.031941,Y=-144.046658,Z=702.508705)
[2022.12.27-17.45.52:619][383]LogControlRig: Display: VM[0006] Translation(X=82.663777,Y=-148.157882,Z=718.182204)
[2022.12.27-17.45.52:620][383]LogControlRig: Display: VM[0006] Translation(X=82.663777,Y=-148.157882,Z=718.182204)
[2022.12.27-17.45.52:650][384]LogControlRig: Display: VM[0006] Translation(X=82.663777,Y=-148.157882,Z=718.182204)
[2022.12.27-17.45.52:658][384]LogControlRig: Display: VM[0006] Translation(X=80.523421,Y=-149.119794,Z=730.721003)
[2022.12.27-17.45.52:658][384]LogControlRig: Display: VM[0006] Translation(X=80.523421,Y=-149.119794,Z=730.721003)
[2022.12.27-17.45.52:692][385]LogControlRig: Display: VM[0006] Translation(X=80.523421,Y=-149.119794,Z=730.721003)
[2022.12.27-17.45.52:700][385]LogControlRig: Display: VM[0006] Translation(X=77.312883,Y=-150.562656,Z=749.529202)
[2022.12.27-17.45.52:701][385]LogControlRig: Display: VM[0006] Translation(X=77.312883,Y=-150.562656,Z=749.529202)
[2022.12.27-17.45.52:728][386]LogControlRig: Display: VM[0006] Translation(X=77.312883,Y=-150.562656,Z=749.529202)
[2022.12.27-17.45.52:736][386]LogControlRig: Display: VM[0006] Translation(X=74.400333,Y=-148.375268,Z=758.933351)
[2022.12.27-17.45.52:736][386]LogControlRig: Display: VM[0006] Translation(X=74.400333,Y=-148.375268,Z=758.933351)
[2022.12.27-17.45.52:761][387]LogControlRig: Display: VM[0006] Translation(X=74.400333,Y=-148.375268,Z=758.933351)
[2022.12.27-17.45.52:769][387]LogControlRig: Display: VM[0006] Translation(X=72.557934,Y=-145.706842,Z=762.068001)
[2022.12.27-17.45.52:770][387]LogControlRig: Display: VM[0006] Translation(X=72.557934,Y=-145.706842,Z=762.068001)
[2022.12.27-17.45.52:799][388]LogControlRig: Display: VM[0006] Translation(X=72.557934,Y=-145.706842,Z=762.068001)
[2022.12.27-17.45.52:808][388]LogControlRig: Display: VM[0006] Translation(X=62.573825,Y=-129.215627,Z=774.606800)
[2022.12.27-17.45.52:809][388]LogControlRig: Display: VM[0006] Translation(X=62.573825,Y=-129.215627,Z=774.606800)
[2022.12.27-17.45.52:845][389]LogControlRig: Display: VM[0006] Translation(X=62.573825,Y=-129.215627,Z=774.606800)
[2022.12.27-17.45.52:853][389]LogControlRig: Display: VM[0006] Translation(X=37.674331,Y=-80.967271,Z=790.280349)
[2022.12.27-17.45.52:854][389]LogControlRig: Display: VM[0006] Translation(X=37.674331,Y=-80.967271,Z=790.280349)
[2022.12.27-17.45.52:883][390]LogControlRig: Display: VM[0006] Translation(X=37.674331,Y=-80.967271,Z=790.280349)
[2022.12.27-17.45.52:891][390]LogControlRig: Display: VM[0006] Translation(X=23.531213,Y=-52.359618,Z=796.549749)
[2022.12.27-17.45.52:892][390]LogControlRig: Display: VM[0006] Translation(X=23.531213,Y=-52.359618,Z=796.549749)
[2022.12.27-17.45.52:919][391]LogControlRig: Display: VM[0006] Translation(X=23.531213,Y=-52.359618,Z=796.549749)
[2022.12.27-17.45.52:927][391]LogControlRig: Display: VM[0006] Translation(X=18.302023,Y=-40.724139,Z=796.549749)
[2022.12.27-17.45.52:928][391]LogControlRig: Display: VM[0006] Translation(X=18.302023,Y=-40.724139,Z=796.549749)
[2022.12.27-17.45.52:960][392]LogControlRig: Display: VM[0006] Translation(X=18.302023,Y=-40.724139,Z=796.549749)
[2022.12.27-17.45.52:968][392]LogControlRig: Display: VM[0006] Translation(X=-0.000108,Y=-0.000047,Z=796.549749)
[2022.12.27-17.45.52:968][392]LogControlRig: Display: VM[0006] Translation(X=-0.000108,Y=-0.000047,Z=796.549749)
[2022.12.27-17.45.52:999][393]LogControlRig: Display: VM[0006] Translation(X=-0.000108,Y=-0.000047,Z=796.549749)
[2022.12.27-17.45.53:008][393]LogControlRig: Display: VM[0006] Translation(X=-27.453301,Y=61.086094,Z=796.549749)
[2022.12.27-17.45.53:008][393]LogControlRig: Display: VM[0006] Translation(X=-27.453301,Y=61.086094,Z=796.549749)
[2022.12.27-17.45.53:039][394]LogControlRig: Display: VM[0006] Translation(X=-27.453301,Y=61.086094,Z=796.549749)
[2022.12.27-17.45.53:048][394]LogControlRig: Display: VM[0006] Translation(X=-38.148767,Y=87.746790,Z=790.280349)
[2022.12.27-17.45.53:048][394]LogControlRig: Display: VM[0006] Translation(X=-38.148767,Y=87.746790,Z=790.280349)
[2022.12.27-17.45.53:085][395]LogControlRig: Display: VM[0006] Translation(X=-38.148767,Y=87.746790,Z=790.280349)
[2022.12.27-17.45.53:093][395]LogControlRig: Display: VM[0006] Translation(X=-48.546272,Y=118.037837,Z=774.606800)
[2022.12.27-17.45.53:093][395]LogControlRig: Display: VM[0006] Translation(X=-48.546272,Y=118.037837,Z=774.606800)
[2022.12.27-17.45.53:121][396]LogControlRig: Display: VM[0006] Translation(X=-48.546272,Y=118.037837,Z=774.606800)
[2022.12.27-17.45.53:129][396]LogControlRig: Display: VM[0006] Translation(X=-54.249680,Y=136.452925,Z=762.068001)
[2022.12.27-17.45.53:130][396]LogControlRig: Display: VM[0006] Translation(X=-54.249680,Y=136.452925,Z=762.068001)
[2022.12.27-17.45.53:156][397]LogControlRig: Display: VM[0006] Translation(X=-54.249680,Y=136.452925,Z=762.068001)
[2022.12.27-17.45.53:165][397]LogControlRig: Display: VM[0006] Translation(X=-55.259016,Y=142.992101,Z=752.663902)
[2022.12.27-17.45.53:165][397]LogControlRig: Display: VM[0006] Translation(X=-55.259016,Y=142.992101,Z=752.663902)
[2022.12.27-17.45.53:194][398]LogControlRig: Display: VM[0006] Translation(X=-55.259016,Y=142.992101,Z=752.663902)
[2022.12.27-17.45.53:203][398]LogControlRig: Display: VM[0006] Translation(X=-57.040551,Y=152.680626,Z=740.125052)
[2022.12.27-17.45.53:203][398]LogControlRig: Display: VM[0006] Translation(X=-57.040551,Y=152.680626,Z=740.125052)
[2022.12.27-17.45.53:233][399]LogControlRig: Display: VM[0006] Translation(X=-57.040551,Y=152.680626,Z=740.125052)
[2022.12.27-17.45.53:241][399]LogControlRig: Display: VM[0006] Translation(X=-57.751899,Y=162.850064,Z=721.316904)
[2022.12.27-17.45.53:241][399]LogControlRig: Display: VM[0006] Translation(X=-57.751899,Y=162.850064,Z=721.316904)
